reference,year,image_url,collection,brand,country,price,product_url,currency,name,availability,currency_code,price_JPY,price_USD,price_GBP,price_EUR
PAM01563,2025,https://www.panerai.com/content/dam/rcq/pan/nL/cF/Gj/Cp/SW/WO/2g/bX/qa/wF/qw/nLcFGjCpSWWO2gbXqawFqw.png,Submersible,PANERAI,France,18400,https://www.panerai.com/fr/fr/collections/watch-collection/submersible/pam01563-submersible-luna-rossa-carbotech.html,€,Submersible Luna Rossa Carbotech™,Out of Stock,EUR,2877472.96,19110.239999999998,15192.88,18400.0
PAM01543,2025,https://www.panerai.com/content/dam/rcq/pan/8W/58/Pm/8p/Sm/Cb/bP/rt/oR/9j/Yg/8W58Pm8pSmCbbPrtoR9jYg.png,Submersible,PANERAI,France,16900,https://www.panerai.com/fr/fr/collections/watch-collection/submersible/pam01543-submersible-quarantaquattro-luna-rossa-ti-ceramitech.html,€,Submersible QuarantaQuattro Luna Rossa Ti-Ceramitech™,Available,EUR,2642896.36,17552.34,13954.33,16900.0
PAM01466,2025,https://www.panerai.com/content/dam/rcq/pan/pv/nm/Af/Bx/RC/Ca/gf/sN/AQ/o3/LQ/pvnmAfBxRCCagfsNAQo3LQ.png,Submersible,PANERAI,France,16900,https://www.panerai.com/fr/fr/collections/watch-collection/submersible/pam01466-submersible-quarantaquattro-luna-rossa-ti-ceramitech.html,€,Submersible QuarantaQuattro Luna Rossa Ti-Ceramitech™,Available,EUR,2642896.36,17552.34,13954.33,16900.0
PAM01405,2025,https://www.panerai.com/content/dam/rcq/pan/2T/Pz/VE/A5/TJ/qP/hT/oB/Nh/bG/_Q/2TPzVEA5TJqPhToBNhbG_Q.png,Submersible,PANERAI,France,195000,https://www.panerai.com/fr/fr/collections/watch-collection/submersible/pam01405-submersible-tourbillon-gmt-luna-rossa-experience-editio.html,€,Submersible Tourbillon GMT Luna Rossa Experience Edition,Out of Stock,EUR,30494958.0,202527.0,161011.5,195000.0
PAM01513,2025,https://www.panerai.com/content/dam/rcq/pan/1F/JD/5j/NG/RS/We/7S/rS/w1/bk/fQ/1FJD5jNGRSWe7SrSw1bkfQ.png,Submersible,PANERAI,France,20100,https://www.panerai.com/fr/fr/collections/watch-collection/submersible/pam01513-submersible-quarantaquattro-gmt-navy-seals-carbotech.html,€,Submersible QuarantaQuattro GMT Navy SEALs Carbotech™,Available,EUR,3143326.44,20875.86,16596.57,20100.0
PAM01590,2025,https://www.panerai.com/content/dam/rcq/pan/bk/Dr/Si/Cl/xk/ii/tB/IY/OU/Os/HQ/bkDrSiClxkiitBIYOUOsHQ.png,Submersible,PANERAI,France,9700,https://www.panerai.com/fr/fr/collections/watch-collection/submersible/pam01590-submersible.html,€,Submersible,Available,EUR,1516928.68,10074.42,8009.29,9700.0
PAM02973,2025,https://www.panerai.com/content/dam/rcq/pan/19/18/47/7/1918477.png,Submersible,PANERAI,France,9700,https://www.panerai.com/fr/fr/collections/watch-collection/submersible/pam02973-submersible.html,€,Submersible,Available,EUR,1516928.68,10074.42,8009.29,9700.0
PAM02683,2025,https://www.panerai.com/content/dam/rcq/pan/18/18/65/0/1818650.png,Submersible,PANERAI,France,10700,https://www.panerai.com/fr/fr/collections/watch-collection/submersible/pam02683-submersible.html,€,Submersible,Available,EUR,1673313.08,11113.02,8834.99,10700.0
PAM02068,2025,https://www.panerai.com/content/dam/rcq/pan/21/69/21/8/2169218.png,Submersible,PANERAI,France,11900,https://www.panerai.com/fr/fr/collections/watch-collection/submersible/pam02068-submersible.html,€,Submersible,Available,EUR,1860974.36,12359.34,9825.83,11900.0
PAM01595,2025,https://www.panerai.com/content/dam/rcq/pan/23/07/80/2/2307802.png,Submersible,PANERAI,France,10100,https://www.panerai.com/fr/fr/collections/watch-collection/submersible/pam01595-submersible-quarantaquattro.html,€,Submersible QuarantaQuattro,Available,EUR,1579482.44,10489.86,8339.57,10100.0
PAM01596,2025,https://www.panerai.com/content/dam/rcq/pan/23/07/82/3/2307823.png,Submersible,PANERAI,France,10100,https://www.panerai.com/fr/fr/collections/watch-collection/submersible/pam01596-submersible-quarantaquattro.html,€,Submersible QuarantaQuattro,Available,EUR,1579482.44,10489.86,8339.57,10100.0
PAM01518,2025,https://www.panerai.com/content/dam/rcq/pan/4A/98/Kb/Z2/S6/uD/jB/JL/VC/Ts/bg/4A98KbZ2S6uDjBJLVCTsbg.png,Submersible,PANERAI,France,10400,https://www.panerai.com/fr/fr/collections/watch-collection/submersible/pam01518-submersible-quarantaquattro-navy-seals.html,€,Submersible QuarantaQuattro Navy SEALs,Available,EUR,1626397.76,10801.44,8587.28,10400.0
PAM01323,2025,https://www.panerai.com/content/dam/rcq/pan/wU/AA/78/ij/zU/6D/hw/sJ/dj/NG/Uw/wUAA78ijzU6DhwsJdjNGUw.png,Submersible,PANERAI,France,11300,https://www.panerai.com/fr/fr/collections/watch-collection/submersible/pam01323-submersible-gmt-navy-seals.html,€,Submersible GMT Navy SEALs,Out of Stock,EUR,1767143.72,11736.18,9330.41,11300.0
PAM01676,2025,https://www.panerai.com/content/dam/rcq/pan/A3/KM/Bt/Wu/Si/ml/4e/Tl/Z5/Aj/cA/A3KMBtWuSiml4eTlZ5AjcA.png,Submersible,PANERAI,France,12100,https://www.panerai.com/fr/fr/collections/watch-collection/submersible/pam01676-submersible-quarantaquattro-mike-horn.html,€,Submersible QuarantaQuattro Mike Horn   ,Available,EUR,1892251.24,12567.06,9990.97,12100.0
PAM01681,2025,https://www.panerai.com/content/dam/rcq/pan/gR/PC/qL/Hg/Sf/W6/3V/0x/ZW/AN/wA/gRPCqLHgSfW63V0xZWANwA.png,Submersible,PANERAI,France,12300,https://www.panerai.com/fr/fr/collections/watch-collection/submersible/pam01681-submersible-quarantaquattro-luna-rossa.html,€,Submersible QuarantaQuattro Luna Rossa,Out of Stock,EUR,1923528.1199999999,12774.779999999999,10156.11,12300.0
PAM01288,2025,https://www.panerai.com/content/dam/rcq/pan/23/07/86/6/2307866.png,Submersible,PANERAI,France,11800,https://www.panerai.com/fr/fr/collections/watch-collection/submersible/pam01288-submersible-quarantaquattro-grigio-roccia.html,€,Submersible QuarantaQuattro Grigio Roccia,Available,EUR,1845335.92,12255.48,9743.26,11800.0
PAM01289,2025,https://www.panerai.com/content/dam/rcq/pan/23/07/84/8/2307848.png,Submersible,PANERAI,France,11800,https://www.panerai.com/fr/fr/collections/watch-collection/submersible/pam01289-submersible-quarantaquattro-blu-profondo.html,€,Submersible QuarantaQuattro Blu Profondo,Available,EUR,1845335.92,12255.48,9743.26,11800.0
PAM01287,2025,https://www.panerai.com/content/dam/rcq/pan/23/07/84/0/2307840.png,Submersible,PANERAI,France,11800,https://www.panerai.com/fr/fr/collections/watch-collection/submersible/pam01287-submersible-quarantaquattro-verde-smeraldo.html,€,Submersible QuarantaQuattro Verde Smeraldo,Available,EUR,1845335.92,12255.48,9743.26,11800.0
PAM02231,2025,https://www.panerai.com/content/dam/rcq/pan/23/44/86/9/2344869.png,Submersible,PANERAI,France,17900,https://www.panerai.com/fr/fr/collections/watch-collection/submersible/pam02231-submersible-carbotech.html,€,Submersible Carbotech™,Available,EUR,2799280.76,18590.94,14780.03,17900.0
PAM01074,2025,https://www.panerai.com/content/dam/rcq/pan/21/33/34/4/2133344.png,Submersible,PANERAI,France,18000,https://www.panerai.com/fr/fr/collections/watch-collection/submersible/pam01074-submersible-bronzo.html,€,Submersible Bronzo ,Out of Stock,EUR,2814919.2,18694.8,14862.6,18000.0
PAM01232,2025,https://www.panerai.com/content/dam/rcq/pan/23/07/82/6/2307826.png,Submersible,PANERAI,France,18900,https://www.panerai.com/fr/fr/collections/watch-collection/submersible/pam01232-submersible-quarantaquattro-carbotech.html,€,Submersible QuarantaQuattro Carbotech™,Available,EUR,2955665.16,19629.54,15605.73,18900.0
PAM01241,2025,https://www.panerai.com/content/dam/rcq/pan/U2/nF/8D/-f/SB/-t/gx/HO/CO/Dp/dg/U2nF8D-fSB-tgxHOCODpdg.png,Submersible,PANERAI,France,52000,https://www.panerai.com/fr/fr/collections/watch-collection/submersible/pam01241-submersible-s-brabus-blue-shadow-edition.html,€,Submersible S Brabus Blue Shadow Edition,Available,EUR,8131988.8,54007.2,42936.4,52000.0
PAM01403,2025,https://www.panerai.com/content/dam/rcq/pan/K3/JK/9I/Io/tU/6I/ZP/Vh/pP/h2/Qw/K3JK9IIotU6IZPVhpPh2Qw.png,Submersible,PANERAI,France,52000,https://www.panerai.com/fr/fr/collections/watch-collection/submersible/pam01403-submersible-s-brabus.html,€,Submersible S Brabus,Out of Stock,EUR,8131988.8,54007.2,42936.4,52000.0
PAM01283,2025,https://www.panerai.com/content/dam/rcq/pan/yN/Jv/Qn/MQ/R0/Gc/Rj/8T/9-/xV/WQ/yNJvQnMQR0GcRj8T9-xVWQ.png,Submersible,PANERAI,France,52000,https://www.panerai.com/fr/fr/collections/watch-collection/submersible/pam01283-submersible-s-brabus-carbotech.html,€,Submersible S Brabus Carbotech™,Out of Stock,EUR,8131988.8,54007.2,42936.4,52000.0
PAM02305,2025,https://www.panerai.com/content/dam/rcq/pan/14/62/63/2/1462632.png,Submersible,PANERAI,France,10900,https://www.panerai.com/fr/fr/collections/watch-collection/submersible/pam02305-submersible-titanio.html,€,Submersible Titanio,Available,EUR,1704589.96,11320.74,9000.13,10900.0
PAM02692,2025,https://www.panerai.com/content/dam/rcq/pan/14/62/62/8/1462628.png,Submersible,PANERAI,France,15100,https://www.panerai.com/fr/fr/collections/watch-collection/submersible/pam02692-submersible-bmg-tech.html,€,Submersible BMG-TECH™,Available,EUR,2361404.44,15682.859999999999,12468.07,15100.0
PAM01669,2025,https://www.panerai.com/content/dam/rcq/pan/E3/pO/EU/Hi/TV/So/QV/Y3/2p/45/cg/E3pOEUHiTVSoQVY32p45cg.png,Submersible,PANERAI,France,13900,https://www.panerai.com/fr/fr/collections/watch-collection/submersible/pam01669-submersible-navy-seals-titanio.html,€,Submersible Navy SEALs Titanio,Available,EUR,2173743.16,14436.539999999999,11477.23,13900.0
PAM02616,2025,https://www.panerai.com/content/dam/rcq/pan/B7/vA/ev/hg/Q5/eK/ol/qo/pT/yI/Jg/B7vAevhgQ5eKolqopTyIJg.png,Submersible,PANERAI,France,19300,https://www.panerai.com/fr/fr/collections/watch-collection/submersible/pam02616-submersible-carbotech.html,€,Submersible Carbotech™,Available,EUR,3018218.92,20044.98,15936.01,19300.0
PAM02979,2025,https://www.panerai.com/content/dam/rcq/pan/18/18/65/5/1818655.png,Submersible,PANERAI,France,20600,https://www.panerai.com/fr/fr/collections/watch-collection/submersible/pam02979-submersible-marina-militare-carbotech.html,€,Submersible Marina Militare Carbotech™,Available,EUR,3221518.64,21395.16,17009.42,20600.0
PAM00968,2025,https://www.panerai.com/content/dam/rcq/pan/18/95/60/5/1895605.png,Submersible,PANERAI,France,19000,https://www.panerai.com/fr/fr/collections/watch-collection/submersible/pam00968-submersible-bronzo.html,€,Submersible Bronzo,Out of Stock,EUR,2971303.6,19733.399999999998,15688.3,19000.0
PAM01670,2025,https://www.panerai.com/content/dam/rcq/pan/Vq/s9/8n/Uk/TY/60/z4/Gh/2e/cj/dg/Vqs98nUkTY60z4Gh2ecjdg.png,Submersible,PANERAI,France,95000,https://www.panerai.com/fr/fr/collections/watch-collection/submersible/pam01670-submersible-gmt-titanio-mike-horn-experience-edition.html,€,Submersible GMT Titanio Mike Horn Experience Edition,Out of Stock,EUR,14856518.0,98667.0,78441.5,95000.0
PAM01800,2025,https://www.panerai.com/content/dam/rcq/pan/lj/Vl/-U/GM/Qb/2I/v0/VH/xR/2w/Uw/ljVl-UGMQb2Iv0VHxR2wUw.png,Submersible,PANERAI,France,108000,https://www.panerai.com/fr/fr/collections/watch-collection/submersible/pam01800-submersible-elux-lab-id.html,€,Submersible Elux LAB-ID,Out of Stock,EUR,16889515.2,112168.8,89175.6,108000.0
PAM02239,2025,https://www.panerai.com/content/dam/rcq/pan/23/07/81/3/2307813.png,Submersible,PANERAI,France,31000,https://www.panerai.com/fr/fr/collections/watch-collection/submersible/pam02239-submersible-forze-speciali.html,€,Submersible Forze Speciali,Available,EUR,4847916.4,32196.6,25596.7,31000.0
PAM01521,2025,https://www.panerai.com/content/dam/rcq/pan/bW/sU/D8/w3/RT/qG/Ao/PD/im/wu/aw/bWsUD8w3RTqGAoPDimwuaw.png,Submersible,PANERAI,France,35000,https://www.panerai.com/fr/fr/collections/watch-collection/submersible/pam01521-submersible-chrono-navy-seals-titanio.html,€,Submersible Chrono Navy SEALs,Out of Stock,EUR,5473454.0,36351.0,28899.5,35000.0
PAM02164,2025,https://www.panerai.com/content/dam/rcq/pan/21/34/44/9/2134449.png,Submersible,PANERAI,France,30500,https://www.panerai.com/fr/fr/collections/watch-collection/submersible/pam02164-submersible-goldtech.html,€,Submersible Goldtech™,Available,EUR,4769724.2,31677.3,25183.85,30500.0
PAM01378,2025,https://www.panerai.com/content/dam/rcq/pan/zl/wP/6F/po/ik/mE/rT/Xk/rs/p-/kg/zlwP6FpoikmErTXkrsp-kg.png,Luminor Due,PANERAI,France,7500,https://www.panerai.com/fr/fr/collections/watch-collection/luminor-due/pam01378-luminor-due-luna-rossa.html,€,Luminor Due Luna Rossa,Available,EUR,1172883.0,7789.5,6192.75,7500.0
PAM01248,2025,https://www.panerai.com/content/dam/rcq/pan/22/30/73/6/2230736.png,Luminor Due,PANERAI,France,7000,https://www.panerai.com/fr/fr/collections/watch-collection/luminor-due/pam01248-luminor-due.html,€,Luminor Due,Available,EUR,1094690.8,7270.2,5779.9,7000.0
PAM01273,2025,https://www.panerai.com/content/dam/rcq/pan/22/22/22/7/2222227.png,Luminor Due,PANERAI,France,7000,https://www.panerai.com/fr/fr/collections/watch-collection/luminor-due/pam01273-luminor-due.html,€,Luminor Due,Available,EUR,1094690.8,7270.2,5779.9,7000.0
PAM01552,2025,https://www.panerai.com/content/dam/rcq/pan/HJ/_a/lw/8B/RA/Sx/Y8/q6/g2/WJ/Ug/HJ_alw8BRASxY8q6g2WJUg.png,Luminor Due,PANERAI,France,7000,https://www.panerai.com/fr/fr/collections/watch-collection/luminor-due/pam01552-luminor-due.html,€,Luminor Due,Out of Stock,EUR,1094690.8,7270.2,5779.9,7000.0
PAM01425,2025,https://www.panerai.com/content/dam/rcq/pan/q0/6u/Ps/D3/o0/uv/1O/wW/UO/GP/Yw/q06uPsD3o0uv1OwWUOGPYw.png,Luminor Due,PANERAI,France,7000,https://www.panerai.com/fr/fr/collections/watch-collection/luminor-due/pam01425-luminor-due-prada-re-nylon.html,€,Luminor Due,Out of Stock,EUR,1094690.8,7270.2,5779.9,7000.0
PAM01426,2025,https://www.panerai.com/content/dam/rcq/pan/ys/8B/gl/qv/ZE/-A/GE/12/LW/UK/3Q/ys8BglqvZE-AGE12LWUK3Q.png,Luminor Due,PANERAI,France,7000,https://www.panerai.com/fr/fr/collections/watch-collection/luminor-due/pam01426-luminor-due-prada-re-nylon.html,€,Luminor Due,Out of Stock,EUR,1094690.8,7270.2,5779.9,7000.0
PAM01123,2025,https://www.panerai.com/content/dam/rcq/pan/21/64/94/5/2164945.png,Luminor Due,PANERAI,France,7800,https://www.panerai.com/fr/fr/collections/watch-collection/luminor-due/pam01123-luminor-due.html,€,Luminor Due,Available,EUR,1219798.32,8101.08,6440.46,7800.0
PAM01508,2025,https://www.panerai.com/content/dam/rcq/pan/6c/CY/ZU/EL/QB/6f/8q/ZA/D8/Xo/Wg/6cCYZUELQB6f8qZAD8XoWg.png,Luminor Due,PANERAI,France,8000,https://www.panerai.com/fr/fr/collections/watch-collection/luminor-due/pam01508-luminor-due.html,€,Luminor Due,Available,EUR,1251075.2,8308.8,6605.6,8000.0
PAM01311,2025,https://www.panerai.com/content/dam/rcq/pan/f0/Kg/cQ/0c/wE/K2/EH/T5/Cr/7Q/tg/f0KgcQ0cwEK2EHT5Cr7Qtg.png,Luminor Due,PANERAI,France,8000,https://www.panerai.com/fr/fr/collections/watch-collection/luminor-due/pam01311-luminor-due-pastello.html,€,Luminor Due Pastello,Available,EUR,1251075.2,8308.8,6605.6,8000.0
PAM01309,2025,https://www.panerai.com/content/dam/rcq/pan/lD/Ui/oS/Um/JE/C-/Qy/g8/4K/Q5/3A/lDUioSUmJEC-Qyg84KQ53A.png,Luminor Due,PANERAI,France,8000,https://www.panerai.com/fr/fr/collections/watch-collection/luminor-due/pam01309-luminor-due-pastello.html,€,Luminor Due Pastello,Available,EUR,1251075.2,8308.8,6605.6,8000.0
PAM01319,2025,https://www.panerai.com/content/dam/rcq/pan/oc/uL/hW/hT/B0/KQ/Ru/GP/Zy/JT/tA/ocuLhWhTB0KQRuGPZyJTtA.png,Luminor Due,PANERAI,France,8000,https://www.panerai.com/fr/fr/collections/watch-collection/luminor-due/pam01319-luminor-due-pastello.html,€,Luminor Due Pastello,Available,EUR,1251075.2,8308.8,6605.6,8000.0
PAM01557,2025,https://www.panerai.com/content/dam/rcq/pan/Fl/dN/c2/oV/oU/yF/rG/rC/z5/93/Vw/FldNc2oVoUyFrGrCz593Vw.png,Luminor Due,PANERAI,France,9800,https://www.panerai.com/fr/fr/collections/watch-collection/luminor-due/pam01557-luminor-due-luna.html,€,Luminor Due Luna,Out of Stock,EUR,1532567.1199999999,10178.279999999999,8091.86,9800.0
PAM01179,2025,https://www.panerai.com/content/dam/rcq/pan/U3/zr/M7/Gh/9U/G9/XR/os/H2/bH/KQ/U3zrM7Gh9UG9XRosH2bHKQ.png,Luminor Due,PANERAI,France,9800,https://www.panerai.com/fr/fr/collections/watch-collection/luminor-due/pam01179-luminor-due-luna.html,€,Luminor Due Luna,Available,EUR,1532567.1199999999,10178.279999999999,8091.86,9800.0
PAM01301,2025,https://www.panerai.com/content/dam/rcq/pan/yO/9E/55/qM/dU/Sl/Ul/is/S7/bp/sA/yO9E55qMdUSlUlisS7bpsA.png,Luminor Due,PANERAI,France,10600,https://www.panerai.com/fr/fr/collections/watch-collection/luminor-due/pam01301-luminor-due-luna.html,€,Luminor Due Luna,Available,EUR,1657674.64,11009.16,8752.42,10600.0
PAM01381,2025,https://www.panerai.com/content/dam/rcq/pan/ZZ/5p/ql/Ii/GU/m5/Th/ET/a1/lS/uw/ZZ5pqlIiGUm5ThETa1lSuw.png,Luminor Due,PANERAI,France,7900,https://www.panerai.com/fr/fr/collections/watch-collection/luminor-due/pam01381-luminor-due-luna-rossa.html,€,Luminor Due Luna Rossa,Available,EUR,1235436.76,8204.94,6523.03,7900.0
PAM01388,2025,https://www.panerai.com/content/dam/rcq/pan/KX/C8/SR/J0/CE/Ob/Dt/N5/Fl/Pi/BA/KXC8SRJ0CEObDtN5FlPiBA.png,Luminor Due,PANERAI,France,7400,https://www.panerai.com/fr/fr/collections/watch-collection/luminor-due/pam01388-luminor-due.html,€,Luminor Due,Available,EUR,1157244.56,7685.639999999999,6110.18,7400.0
PAM01250,2025,https://www.panerai.com/content/dam/rcq/pan/22/22/24/6/2222246.png,Luminor Due,PANERAI,France,7400,https://www.panerai.com/fr/fr/collections/watch-collection/luminor-due/pam01250-luminor-due.html,€,Luminor Due,Available,EUR,1157244.56,7685.639999999999,6110.18,7400.0
PAM01428,2025,https://www.panerai.com/content/dam/rcq/pan/ZB/6j/jj/Od/zE/ab/e0/St/3g/TI/Iw/ZB6jjjOdzEabe0St3gTIIw.png,Luminor Due,PANERAI,France,7400,https://www.panerai.com/fr/fr/collections/watch-collection/luminor-due/pam01428-luminor-due-prada-re-nylon.html,€,Luminor Due Prada Re-Nylon,Available,EUR,1157244.56,7685.639999999999,6110.18,7400.0
PAM01429,2025,https://www.panerai.com/content/dam/rcq/pan/R4/6o/jT/oC/pU/C_/Gh/K-/IU/2v/IQ/R46ojToCpUC_GhK-IU2vIQ.png,Luminor Due,PANERAI,France,7400,https://www.panerai.com/fr/fr/collections/watch-collection/luminor-due/pam01429-luminor-due-prada-re-nylon.html,€,Luminor Due Prada Re-Nylon,Available,EUR,1157244.56,7685.639999999999,6110.18,7400.0
PAM01424,2025,https://www.panerai.com/content/dam/rcq/pan/pK/6-/0b/sJ/kk/av/im/kS/ar/po/9A/pK6-0bsJkkavimkSarpo9A.png,Luminor Due,PANERAI,France,7400,https://www.panerai.com/fr/fr/collections/watch-collection/luminor-due/pam01424-luminor-due.html,€,Luminor Due,Available,EUR,1157244.56,7685.639999999999,6110.18,7400.0
PAM01124,2025,https://www.panerai.com/content/dam/rcq/pan/21/64/96/3/2164963.png,Luminor Due,PANERAI,France,8200,https://www.panerai.com/fr/fr/collections/watch-collection/luminor-due/pam01124-luminor-due.html,€,Luminor Due,Available,EUR,1282352.08,8516.52,6770.74,8200.0
PAM01387,2025,https://www.panerai.com/content/dam/rcq/pan/LX/gr/vc/i1/Rd/ah/0R/1o/M-/Hb/Zw/LXgrvci1Rdah0R1oM-HbZw.png,Luminor Due,PANERAI,France,8400,https://www.panerai.com/fr/fr/collections/watch-collection/luminor-due/pam01387-luminor-due.html,€,Luminor Due,Available,EUR,1313628.96,8724.24,6935.88,8400.0
PAM01539,2025,https://www.panerai.com/content/dam/rcq/pan/I2/0p/Zu/3Q/TK/uQ/1S/Vo/nF/r1/og/I20pZu3QTKuQ1SVonFr1og.png,Luminor Due,PANERAI,France,8400,https://www.panerai.com/fr/fr/collections/watch-collection/luminor-due/pam01539-luminor-due.html,€,Luminor Due,Available,EUR,1313628.96,8724.24,6935.88,8400.0
PAM01280,2025,https://www.panerai.com/content/dam/rcq/pan/21/48/54/2/2148542.png,Luminor Due,PANERAI,France,18900,https://www.panerai.com/fr/fr/collections/watch-collection/luminor-due/pam01280-luminor-due-goldtech-madreperla.html,€,Luminor Due Goldtech™ Madreperla,Available,EUR,2955665.16,19629.54,15605.73,18900.0
PAM01326,2025,https://www.panerai.com/content/dam/rcq/pan/Wm/Uv/lT/il/wE/a8/dg/uF/tk/Z8/0g/WmUvlTilwEa8dguFtkZ80g.png,Luminor Due,PANERAI,France,38000,https://www.panerai.com/fr/fr/collections/watch-collection/luminor-due/pam01326-luminor-due-tuttooro.html,€,Luminor Due TuttoOro,Available,EUR,5942607.2,39466.799999999996,31376.6,38000.0
PAM01182,2025,https://www.panerai.com/content/dam/rcq/pan/69/xj/mr/-G/S0/K3/fq/D4/rV/5T/9g/69xjmr-GS0K3fqD4rV5T9g.png,Luminor Due,PANERAI,France,38000,https://www.panerai.com/fr/fr/collections/watch-collection/luminor-due/pam01182-luminor-due-tuttooro.html,€,Luminor Due TuttoOro,Available,EUR,5942607.2,39466.799999999996,31376.6,38000.0
PAM01181,2025,https://www.panerai.com/content/dam/rcq/pan/vL/qo/sj/4J/y0/qc/s7/1S/Xz/2T/Ow/vLqosj4Jy0qcs71SXz2TOw.png,Luminor Due,PANERAI,France,21900,https://www.panerai.com/fr/fr/collections/watch-collection/luminor-due/pam01181-luminor-due-luna-goldtech-madreperla.html,€,Luminor Due Luna Goldtech™ Madreperla ,Available,EUR,3424818.36,22745.34,18082.829999999998,21900.0
PAM01504,2025,https://www.panerai.com/content/dam/rcq/pan/_d/1p/UX/qj/lU/eJ/ue/jn/Xb/m-/ZQ/_d1pUXqjlUeJuejnXbm-ZQ.png,Luminor Due,PANERAI,France,41000,https://www.panerai.com/fr/fr/collections/watch-collection/luminor-due/pam01504-luminor-due-luna-tuttooro.html,€,Luminor Due Luna TuttoOro,Available,EUR,6411760.4,42582.6,33853.7,41000.0
PAM01423,2025,https://www.panerai.com/content/dam/rcq/pan/KI/M4/1D/HS/gk/WB/Vm/dk/0q/da/UQ/KIM41DHSgkWBVmdk0qdaUQ.png,Luminor Due,PANERAI,France,21900,https://www.panerai.com/fr/fr/collections/watch-collection/luminor-due/pam01423-luminor-due-yellow-gold.html,€,Luminor Due en or jaune,Available,EUR,3424818.36,22745.34,18082.829999999998,21900.0
PAM01336,2025,https://www.panerai.com/content/dam/rcq/pan/jN/B7/YZ/CE/VE/CY/4u/uI/a2/3A/0w/jNB7YZCEVECY4uuIa23A0w.png,Luminor Due,PANERAI,France,21900,https://www.panerai.com/fr/fr/collections/watch-collection/luminor-due/pam01336-luminor-due-goldtech.html,€,Luminor Due Goldtech™,Available,EUR,3424818.36,22745.34,18082.829999999998,21900.0
