currency,collection,product_url,reference,price,year,image_url,country,brand,name,availability,currency_code,price_GBP,price_EUR,price_USD,price_JPY
£,Submersible,https://www.panerai.com/gb/en/collections/watch-collection/submersible/pam01563-submersible-luna-rossa-carbotech.html,PAM01563,15600,2025,https://www.panerai.com/content/dam/rcq/pan/nL/cF/Gj/Cp/SW/WO/2g/bX/qa/wF/qw/nLcFGjCpSWWO2gbXqawFqw.png,UK,PANERAI,Submersible Luna Rossa Carbotech™,Out of Stock,GBP,15600.0,18617.04,20100.6,2974423.9200000004
£,Submersible,https://www.panerai.com/gb/en/collections/watch-collection/submersible/pam01543-submersible-quarantaquattro-luna-rossa-ti-ceramitech.html,PAM01543,14300,2025,https://www.panerai.com/content/dam/rcq/pan/8W/58/Pm/8p/Sm/Cb/bP/rt/oR/9j/Yg/8W58Pm8pSmCbbPrtoR9jYg.png,UK,PANERAI,Submersible QuarantaQuattro Luna Rossa Ti-Ceramitech™,Available,GBP,14300.0,17065.62,18425.55,2726555.2600000002
£,Submersible,https://www.panerai.com/gb/en/collections/watch-collection/submersible/pam01466-submersible-quarantaquattro-luna-rossa-ti-ceramitech.html,PAM01466,14300,2025,https://www.panerai.com/content/dam/rcq/pan/pv/nm/Af/Bx/RC/Ca/gf/sN/AQ/o3/LQ/pvnmAfBxRCCagfsNAQo3LQ.png,UK,PANERAI,Submersible QuarantaQuattro Luna Rossa Ti-Ceramitech™,Available,GBP,14300.0,17065.62,18425.55,2726555.2600000002
£,Submersible,https://www.panerai.com/gb/en/collections/watch-collection/submersible/pam01405-submersible-tourbillon-gmt-luna-rossa-experience-editio.html,PAM01405,135900,2025,https://www.panerai.com/content/dam/rcq/pan/2T/Pz/VE/A5/TJ/qP/hT/oB/Nh/bG/_Q/2TPzVEA5TJqPhToBNhbG_Q.png,UK,PANERAI,Submersible Tourbillon GMT Luna Rossa Experience Edition,Out of Stock,GBP,135900.0,162183.06,175107.15,25911808.380000003
£,Submersible,https://www.panerai.com/gb/en/collections/watch-collection/submersible/pam01513-submersible-quarantaquattro-gmt-navy-seals-carbotech.html,PAM01513,17000,2025,https://www.panerai.com/content/dam/rcq/pan/1F/JD/5j/NG/RS/We/7S/rS/w1/bk/fQ/1FJD5jNGRSWe7SrSw1bkfQ.png,UK,PANERAI,Submersible QuarantaQuattro GMT Navy SEALs Carbotech™,Available,GBP,17000.0,20287.8,21904.5,3241359.4000000004
£,Submersible,https://www.panerai.com/gb/en/collections/watch-collection/submersible/pam01590-submersible.html,PAM01590,8200,2025,https://www.panerai.com/content/dam/rcq/pan/bk/Dr/Si/Cl/xk/ii/tB/IY/OU/Os/HQ/bkDrSiClxkiitBIYOUOsHQ.png,UK,PANERAI,Submersible,Available,GBP,8200.0,9785.880000000001,10565.7,1563479.24
£,Submersible,https://www.panerai.com/gb/en/collections/watch-collection/submersible/pam02973-submersible.html,PAM02973,8200,2025,https://www.panerai.com/content/dam/rcq/pan/19/18/47/7/1918477.png,UK,PANERAI,Submersible,Available,GBP,8200.0,9785.880000000001,10565.7,1563479.24
£,Submersible,https://www.panerai.com/gb/en/collections/watch-collection/submersible/pam02683-submersible.html,PAM02683,9100,2025,https://www.panerai.com/content/dam/rcq/pan/18/18/65/0/1818650.png,UK,PANERAI,Submersible,Out of Stock,GBP,9100.0,10859.94,11725.35,1735080.62
£,Submersible,https://www.panerai.com/gb/en/collections/watch-collection/submersible/pam02068-submersible.html,PAM02068,10100,2025,https://www.panerai.com/content/dam/rcq/pan/21/69/21/8/2169218.png,UK,PANERAI,Submersible,Available,GBP,10100.0,12053.34,13013.85,1925748.82
£,Submersible,https://www.panerai.com/gb/en/collections/watch-collection/submersible/pam01595-submersible-quarantaquattro.html,PAM01595,8600,2025,https://www.panerai.com/content/dam/rcq/pan/23/07/80/2/2307802.png,UK,PANERAI,Submersible QuarantaQuattro,Available,GBP,8600.0,10263.24,11081.1,1639746.52
£,Submersible,https://www.panerai.com/gb/en/collections/watch-collection/submersible/pam01596-submersible-quarantaquattro.html,PAM01596,8600,2025,https://www.panerai.com/content/dam/rcq/pan/23/07/82/3/2307823.png,UK,PANERAI,Submersible QuarantaQuattro,Available,GBP,8600.0,10263.24,11081.1,1639746.52
£,Submersible,https://www.panerai.com/gb/en/collections/watch-collection/submersible/pam01518-submersible-quarantaquattro-navy-seals.html,PAM01518,8800,2025,https://www.panerai.com/content/dam/rcq/pan/4A/98/Kb/Z2/S6/uD/jB/JL/VC/Ts/bg/4A98KbZ2S6uDjBJLVCTsbg.png,UK,PANERAI,Submersible QuarantaQuattro Navy SEALs,Available,GBP,8800.0,10501.92,11338.8,1677880.1600000001
£,Submersible,https://www.panerai.com/gb/en/collections/watch-collection/submersible/pam01323-submersible-gmt-navy-seals.html,PAM01323,9600,2025,https://www.panerai.com/content/dam/rcq/pan/wU/AA/78/ij/zU/6D/hw/sJ/dj/NG/Uw/wUAA78ijzU6DhwsJdjNGUw.png,UK,PANERAI,Submersible GMT Navy SEALs,Out of Stock,GBP,9600.0,11456.64,12369.6,1830414.7200000002
£,Submersible,https://www.panerai.com/gb/en/collections/watch-collection/submersible/pam01676-submersible-quarantaquattro-mike-horn.html,PAM01676,10300,2025,https://www.panerai.com/content/dam/rcq/pan/A3/KM/Bt/Wu/Si/ml/4e/Tl/Z5/Aj/cA/A3KMBtWuSiml4eTlZ5AjcA.png,UK,PANERAI,Submersible QuarantaQuattro Mike Horn   ,Available,GBP,10300.0,12292.02,13271.55,1963882.4600000002
£,Submersible,https://www.panerai.com/gb/en/collections/watch-collection/submersible/pam01681-submersible-quarantaquattro-luna-rossa.html,PAM01681,10400,2025,https://www.panerai.com/content/dam/rcq/pan/gR/PC/qL/Hg/Sf/W6/3V/0x/ZW/AN/wA/gRPCqLHgSfW63V0xZWANwA.png,UK,PANERAI,Submersible QuarantaQuattro Luna Rossa,Out of Stock,GBP,10400.0,12411.36,13400.4,1982949.28
£,Submersible,https://www.panerai.com/gb/en/collections/watch-collection/submersible/pam01288-submersible-quarantaquattro-grigio-roccia.html,PAM01288,10000,2025,https://www.panerai.com/content/dam/rcq/pan/23/07/86/6/2307866.png,UK,PANERAI,Submersible QuarantaQuattro Grigio Roccia,Available,GBP,10000.0,11934.0,12885.0,1906682.0000000002
£,Submersible,https://www.panerai.com/gb/en/collections/watch-collection/submersible/pam01289-submersible-quarantaquattro-blu-profondo.html,PAM01289,10000,2025,https://www.panerai.com/content/dam/rcq/pan/23/07/84/8/2307848.png,UK,PANERAI,Submersible QuarantaQuattro Blu Profondo,Available,GBP,10000.0,11934.0,12885.0,1906682.0000000002
£,Submersible,https://www.panerai.com/gb/en/collections/watch-collection/submersible/pam01287-submersible-quarantaquattro-verde-smeraldo.html,PAM01287,10000,2025,https://www.panerai.com/content/dam/rcq/pan/23/07/84/0/2307840.png,UK,PANERAI,Submersible QuarantaQuattro Verde Smeraldo,Available,GBP,10000.0,11934.0,12885.0,1906682.0000000002
£,Submersible,https://www.panerai.com/gb/en/collections/watch-collection/submersible/pam02231-submersible-carbotech.html,PAM02231,15100,2025,https://www.panerai.com/content/dam/rcq/pan/23/44/86/9/2344869.png,UK,PANERAI,Submersible Carbotech™,Available,GBP,15100.0,18020.34,19456.35,2879089.8200000003
£,Submersible,https://www.panerai.com/gb/en/collections/watch-collection/submersible/pam01074-submersible-bronzo.html,PAM01074,15200,2025,https://www.panerai.com/content/dam/rcq/pan/21/33/34/4/2133344.png,UK,PANERAI,Submersible Bronzo ,Available,GBP,15200.0,18139.68,19585.2,2898156.64
£,Submersible,https://www.panerai.com/gb/en/collections/watch-collection/submersible/pam01232-submersible-quarantaquattro-carbotech.html,PAM01232,16000,2025,https://www.panerai.com/content/dam/rcq/pan/23/07/82/6/2307826.png,UK,PANERAI,Submersible QuarantaQuattro Carbotech™,Available,GBP,16000.0,19094.4,20616.0,3050691.2
£,Submersible,https://www.panerai.com/gb/en/collections/watch-collection/submersible/pam01241-submersible-s-brabus-blue-shadow-edition.html,PAM01241,36300,2025,https://www.panerai.com/content/dam/rcq/pan/U2/nF/8D/-f/SB/-t/gx/HO/CO/Dp/dg/U2nF8D-fSB-tgxHOCODpdg.png,UK,PANERAI,Submersible S Brabus Blue Shadow Edition,Out of Stock,GBP,36300.0,43320.42,46772.549999999996,6921255.66
£,Submersible,https://www.panerai.com/gb/en/collections/watch-collection/submersible/pam01403-submersible-s-brabus.html,PAM01403,36300,2025,https://www.panerai.com/content/dam/rcq/pan/K3/JK/9I/Io/tU/6I/ZP/Vh/pP/h2/Qw/K3JK9IIotU6IZPVhpPh2Qw.png,UK,PANERAI,Submersible S Brabus,Out of Stock,GBP,36300.0,43320.42,46772.549999999996,6921255.66
£,Submersible,https://www.panerai.com/gb/en/collections/watch-collection/submersible/pam01283-submersible-s-brabus-carbotech.html,PAM01283,36300,2025,https://www.panerai.com/content/dam/rcq/pan/yN/Jv/Qn/MQ/R0/Gc/Rj/8T/9-/xV/WQ/yNJvQnMQR0GcRj8T9-xVWQ.png,UK,PANERAI,Submersible S Brabus Carbotech™,Out of Stock,GBP,36300.0,43320.42,46772.549999999996,6921255.66
£,Submersible,https://www.panerai.com/gb/en/collections/watch-collection/submersible/pam02305-submersible-titanio.html,PAM02305,9200,2025,https://www.panerai.com/content/dam/rcq/pan/14/62/63/2/1462632.png,UK,PANERAI,Submersible Titanio,Available,GBP,9200.0,10979.28,11854.199999999999,1754147.4400000002
£,Submersible,https://www.panerai.com/gb/en/collections/watch-collection/submersible/pam02692-submersible-bmg-tech.html,PAM02692,12800,2025,https://www.panerai.com/content/dam/rcq/pan/14/62/62/8/1462628.png,UK,PANERAI,Submersible BMG-TECH™,Available,GBP,12800.0,15275.52,16492.8,2440552.96
£,Submersible,https://www.panerai.com/gb/en/collections/watch-collection/submersible/pam01669-submersible-navy-seals-titanio.html,PAM01669,11800,2025,https://www.panerai.com/content/dam/rcq/pan/E3/pO/EU/Hi/TV/So/QV/Y3/2p/45/cg/E3pOEUHiTVSoQVY32p45cg.png,UK,PANERAI,Submersible Navy SEALs Titanio,Available,GBP,11800.0,14082.12,15204.3,2249884.7600000002
£,Submersible,https://www.panerai.com/gb/en/collections/watch-collection/submersible/pam02616-submersible-carbotech.html,PAM02616,16300,2025,https://www.panerai.com/content/dam/rcq/pan/B7/vA/ev/hg/Q5/eK/ol/qo/pT/yI/Jg/B7vAevhgQ5eKolqopTyIJg.png,UK,PANERAI,Submersible Carbotech™,Available,GBP,16300.0,19452.420000000002,21002.55,3107891.66
£,Submersible,https://www.panerai.com/gb/en/collections/watch-collection/submersible/pam02979-submersible-marina-militare-carbotech.html,PAM02979,17400,2025,https://www.panerai.com/content/dam/rcq/pan/18/18/65/5/1818655.png,UK,PANERAI,Submersible Marina Militare Carbotech™,Available,GBP,17400.0,20765.16,22419.899999999998,3317626.68
£,Submersible,https://www.panerai.com/gb/en/collections/watch-collection/submersible/pam00968-submersible-bronzo.html,PAM00968,16100,2025,https://www.panerai.com/content/dam/rcq/pan/18/95/60/5/1895605.png,UK,PANERAI,Submersible Bronzo,Out of Stock,GBP,16100.0,19213.74,20744.85,3069758.02
£,Submersible,https://www.panerai.com/gb/en/collections/watch-collection/submersible/pam01670-submersible-gmt-titanio-mike-horn-experience-edition.html,PAM01670,66300,2025,https://www.panerai.com/content/dam/rcq/pan/Vq/s9/8n/Uk/TY/60/z4/Gh/2e/cj/dg/Vqs98nUkTY60z4Gh2ecjdg.png,UK,PANERAI,Submersible GMT Titanio Mike Horn Experience Edition,Out of Stock,GBP,66300.0,79122.42,85427.55,12641301.66
£,Submersible,https://www.panerai.com/gb/en/collections/watch-collection/submersible/pam01800-submersible-elux-lab-id.html,PAM01800,75300,2025,https://www.panerai.com/content/dam/rcq/pan/lj/Vl/-U/GM/Qb/2I/v0/VH/xR/2w/Uw/ljVl-UGMQb2Iv0VHxR2wUw.png,UK,PANERAI,Submersible Elux LAB-ID,Out of Stock,GBP,75300.0,89863.02,97024.05,14357315.46
£,Submersible,https://www.panerai.com/gb/en/collections/watch-collection/submersible/pam02239-submersible-forze-speciali.html,PAM02239,26200,2025,https://www.panerai.com/content/dam/rcq/pan/23/07/81/3/2307813.png,UK,PANERAI,Submersible Forze Speciali,Available,GBP,26200.0,31267.08,33758.7,4995506.840000001
£,Submersible,https://www.panerai.com/gb/en/collections/watch-collection/submersible/pam01521-submersible-chrono-navy-seals-titanio.html,PAM01521,29700,2025,https://www.panerai.com/content/dam/rcq/pan/bW/sU/D8/w3/RT/qG/Ao/PD/im/wu/aw/bWsUD8w3RTqGAoPDimwuaw.png,UK,PANERAI,Submersible Chrono Navy SEALs Titanio,Out of Stock,GBP,29700.0,35443.98,38268.45,5662845.54
£,Submersible,https://www.panerai.com/gb/en/collections/watch-collection/submersible/pam02164-submersible-goldtech.html,PAM02164,25800,2025,https://www.panerai.com/content/dam/rcq/pan/21/34/44/9/2134449.png,UK,PANERAI,Submersible Goldtech™,Available,GBP,25800.0,30789.72,33243.3,4919239.5600000005
£,Submersible,https://www.panerai.com/gb/en/collections/watch-collection/submersible/pam02070-submersible-quarantaquattro-goldtech-orocarbo.html,PAM02070,28700,2025,https://www.panerai.com/content/dam/rcq/pan/20/81/27/2/2081272.png,UK,PANERAI,Submersible QuarantaQuattro Goldtech™ OroCarbo,Available,GBP,28700.0,34250.58,36979.95,5472177.340000001
£,Luminor Due,https://www.panerai.com/gb/en/collections/watch-collection/luminor-due/pam01378-luminor-due-luna-rossa.html,PAM01378,6400,2025,https://www.panerai.com/content/dam/rcq/pan/zl/wP/6F/po/ik/mE/rT/Xk/rs/p-/kg/zlwP6FpoikmErTXkrsp-kg.png,UK,PANERAI,Luminor Due Luna Rossa,Available,GBP,6400.0,7637.76,8246.4,1220276.48
£,Luminor Due,https://www.panerai.com/gb/en/collections/watch-collection/luminor-due/pam01248-luminor-due.html,PAM01248,6000,2025,https://www.panerai.com/content/dam/rcq/pan/22/30/73/6/2230736.png,UK,PANERAI,Luminor Due,Available,GBP,6000.0,7160.400000000001,7731.0,1144009.2000000002
£,Luminor Due,https://www.panerai.com/gb/en/collections/watch-collection/luminor-due/pam01273-luminor-due.html,PAM01273,6000,2025,https://www.panerai.com/content/dam/rcq/pan/22/22/22/7/2222227.png,UK,PANERAI,Luminor Due,Available,GBP,6000.0,7160.400000000001,7731.0,1144009.2000000002
£,Luminor Due,https://www.panerai.com/gb/en/collections/watch-collection/luminor-due/pam01552-luminor-due.html,PAM01552,6000,2025,https://www.panerai.com/content/dam/rcq/pan/HJ/_a/lw/8B/RA/Sx/Y8/q6/g2/WJ/Ug/HJ_alw8BRASxY8q6g2WJUg.png,UK,PANERAI,Luminor Due,Out of Stock,GBP,6000.0,7160.400000000001,7731.0,1144009.2000000002
£,Luminor Due,https://www.panerai.com/gb/en/collections/watch-collection/luminor-due/pam01425-luminor-due-prada-re-nylon.html,PAM01425,6000,2025,https://www.panerai.com/content/dam/rcq/pan/q0/6u/Ps/D3/o0/uv/1O/wW/UO/GP/Yw/q06uPsD3o0uv1OwWUOGPYw.png,UK,PANERAI,Luminor Due,Out of Stock,GBP,6000.0,7160.400000000001,7731.0,1144009.2000000002
£,Luminor Due,https://www.panerai.com/gb/en/collections/watch-collection/luminor-due/pam01426-luminor-due-prada-re-nylon.html,PAM01426,6000,2025,https://www.panerai.com/content/dam/rcq/pan/ys/8B/gl/qv/ZE/-A/GE/12/LW/UK/3Q/ys8BglqvZE-AGE12LWUK3Q.png,UK,PANERAI,Luminor Due,Out of Stock,GBP,6000.0,7160.400000000001,7731.0,1144009.2000000002
£,Luminor Due,https://www.panerai.com/gb/en/collections/watch-collection/luminor-due/pam01123-luminor-due.html,PAM01123,6600,2025,https://www.panerai.com/content/dam/rcq/pan/21/64/94/5/2164945.png,UK,PANERAI,Luminor Due,Available,GBP,6600.0,7876.4400000000005,8504.1,1258410.12
£,Luminor Due,https://www.panerai.com/gb/en/collections/watch-collection/luminor-due/pam01508-luminor-due.html,PAM01508,6800,2025,https://www.panerai.com/content/dam/rcq/pan/6c/CY/ZU/EL/QB/6f/8q/ZA/D8/Xo/Wg/6cCYZUELQB6f8qZAD8XoWg.png,UK,PANERAI,Luminor Due,Available,GBP,6800.0,8115.12,8761.8,1296543.76
£,Luminor Due,https://www.panerai.com/gb/en/collections/watch-collection/luminor-due/pam01311-luminor-due-pastello.html,PAM01311,6800,2025,https://www.panerai.com/content/dam/rcq/pan/f0/Kg/cQ/0c/wE/K2/EH/T5/Cr/7Q/tg/f0KgcQ0cwEK2EHT5Cr7Qtg.png,UK,PANERAI,Luminor Due Pastello,Available,GBP,6800.0,8115.12,8761.8,1296543.76
£,Luminor Due,https://www.panerai.com/gb/en/collections/watch-collection/luminor-due/pam01309-luminor-due-pastello.html,PAM01309,6800,2025,https://www.panerai.com/content/dam/rcq/pan/lD/Ui/oS/Um/JE/C-/Qy/g8/4K/Q5/3A/lDUioSUmJEC-Qyg84KQ53A.png,UK,PANERAI,Luminor Due Pastello,Available,GBP,6800.0,8115.12,8761.8,1296543.76
£,Luminor Due,https://www.panerai.com/gb/en/collections/watch-collection/luminor-due/pam01319-luminor-due-pastello.html,PAM01319,6800,2025,https://www.panerai.com/content/dam/rcq/pan/oc/uL/hW/hT/B0/KQ/Ru/GP/Zy/JT/tA/ocuLhWhTB0KQRuGPZyJTtA.png,UK,PANERAI,Luminor Due Pastello,Available,GBP,6800.0,8115.12,8761.8,1296543.76
£,Luminor Due,https://www.panerai.com/gb/en/collections/watch-collection/luminor-due/pam01557-luminor-due-luna.html,PAM01557,8300,2025,https://www.panerai.com/content/dam/rcq/pan/Fl/dN/c2/oV/oU/yF/rG/rC/z5/93/Vw/FldNc2oVoUyFrGrCz593Vw.png,UK,PANERAI,Luminor Due Luna,Available,GBP,8300.0,9905.22,10694.55,1582546.06
£,Luminor Due,https://www.panerai.com/gb/en/collections/watch-collection/luminor-due/pam01179-luminor-due-luna.html,PAM01179,8300,2025,https://www.panerai.com/content/dam/rcq/pan/U3/zr/M7/Gh/9U/G9/XR/os/H2/bH/KQ/U3zrM7Gh9UG9XRosH2bHKQ.png,UK,PANERAI,Luminor Due Luna,Available,GBP,8300.0,9905.22,10694.55,1582546.06
£,Luminor Due,https://www.panerai.com/gb/en/collections/watch-collection/luminor-due/pam01301-luminor-due-luna.html,PAM01301,9000,2025,https://www.panerai.com/content/dam/rcq/pan/yO/9E/55/qM/dU/Sl/Ul/is/S7/bp/sA/yO9E55qMdUSlUlisS7bpsA.png,UK,PANERAI,Luminor Due Luna,Available,GBP,9000.0,10740.6,11596.5,1716013.8
£,Luminor Due,https://www.panerai.com/gb/en/collections/watch-collection/luminor-due/pam01381-luminor-due-luna-rossa.html,PAM01381,6700,2025,https://www.panerai.com/content/dam/rcq/pan/ZZ/5p/ql/Ii/GU/m5/Th/ET/a1/lS/uw/ZZ5pqlIiGUm5ThETa1lSuw.png,UK,PANERAI,Luminor Due Luna Rossa,Available,GBP,6700.0,7995.78,8632.95,1277476.9400000002
£,Luminor Due,https://www.panerai.com/gb/en/collections/watch-collection/luminor-due/pam01388-luminor-due.html,PAM01388,6300,2025,https://www.panerai.com/content/dam/rcq/pan/KX/C8/SR/J0/CE/Ob/Dt/N5/Fl/Pi/BA/KXC8SRJ0CEObDtN5FlPiBA.png,UK,PANERAI,Luminor Due,Available,GBP,6300.0,7518.42,8117.55,1201209.6600000001
£,Luminor Due,https://www.panerai.com/gb/en/collections/watch-collection/luminor-due/pam01250-luminor-due.html,PAM01250,6300,2025,https://www.panerai.com/content/dam/rcq/pan/22/22/24/6/2222246.png,UK,PANERAI,Luminor Due,Available,GBP,6300.0,7518.42,8117.55,1201209.6600000001
£,Luminor Due,https://www.panerai.com/gb/en/collections/watch-collection/luminor-due/pam01428-luminor-due-prada-re-nylon.html,PAM01428,6300,2025,https://www.panerai.com/content/dam/rcq/pan/ZB/6j/jj/Od/zE/ab/e0/St/3g/TI/Iw/ZB6jjjOdzEabe0St3gTIIw.png,UK,PANERAI,Luminor Due Prada Re-Nylon,Available,GBP,6300.0,7518.42,8117.55,1201209.6600000001
£,Luminor Due,https://www.panerai.com/gb/en/collections/watch-collection/luminor-due/pam01429-luminor-due-prada-re-nylon.html,PAM01429,6300,2025,https://www.panerai.com/content/dam/rcq/pan/R4/6o/jT/oC/pU/C_/Gh/K-/IU/2v/IQ/R46ojToCpUC_GhK-IU2vIQ.png,UK,PANERAI,Luminor Due Prada Re-Nylon,Available,GBP,6300.0,7518.42,8117.55,1201209.6600000001
£,Luminor Due,https://www.panerai.com/gb/en/collections/watch-collection/luminor-due/pam01424-luminor-due.html,PAM01424,6300,2025,https://www.panerai.com/content/dam/rcq/pan/pK/6-/0b/sJ/kk/av/im/kS/ar/po/9A/pK6-0bsJkkavimkSarpo9A.png,UK,PANERAI,Luminor Due,Available,GBP,6300.0,7518.42,8117.55,1201209.6600000001
£,Luminor Due,https://www.panerai.com/gb/en/collections/watch-collection/luminor-due/pam01124-luminor-due.html,PAM01124,7000,2025,https://www.panerai.com/content/dam/rcq/pan/21/64/96/3/2164963.png,UK,PANERAI,Luminor Due,Available,GBP,7000.0,8353.8,9019.5,1334677.4000000001
£,Luminor Due,https://www.panerai.com/gb/en/collections/watch-collection/luminor-due/pam01387-luminor-due.html,PAM01387,7100,2025,https://www.panerai.com/content/dam/rcq/pan/LX/gr/vc/i1/Rd/ah/0R/1o/M-/Hb/Zw/LXgrvci1Rdah0R1oM-HbZw.png,UK,PANERAI,Luminor Due,Available,GBP,7100.0,8473.14,9148.35,1353744.2200000002
£,Luminor Due,https://www.panerai.com/gb/en/collections/watch-collection/luminor-due/pam01539-luminor-due.html,PAM01539,7100,2025,https://www.panerai.com/content/dam/rcq/pan/I2/0p/Zu/3Q/TK/uQ/1S/Vo/nF/r1/og/I20pZu3QTKuQ1SVonFr1og.png,UK,PANERAI,Luminor Due,Available,GBP,7100.0,8473.14,9148.35,1353744.2200000002
£,Luminor Due,https://www.panerai.com/gb/en/collections/watch-collection/luminor-due/pam01280-luminor-due-goldtech-madreperla.html,PAM01280,16000,2025,https://www.panerai.com/content/dam/rcq/pan/21/48/54/2/2148542.png,UK,PANERAI,Luminor Due Goldtech™ Madreperla,Available,GBP,16000.0,19094.4,20616.0,3050691.2
£,Luminor Due,https://www.panerai.com/gb/en/collections/watch-collection/luminor-due/pam01326-luminor-due-tuttooro.html,PAM01326,32100,2025,https://www.panerai.com/content/dam/rcq/pan/Wm/Uv/lT/il/wE/a8/dg/uF/tk/Z8/0g/WmUvlTilwEa8dguFtkZ80g.png,UK,PANERAI,Luminor Due TuttoOro,Out of Stock,GBP,32100.0,38308.14,41360.85,6120449.220000001
£,Luminor Due,https://www.panerai.com/gb/en/collections/watch-collection/luminor-due/pam01182-luminor-due-tuttooro.html,PAM01182,32100,2025,https://www.panerai.com/content/dam/rcq/pan/69/xj/mr/-G/S0/K3/fq/D4/rV/5T/9g/69xjmr-GS0K3fqD4rV5T9g.png,UK,PANERAI,Luminor Due TuttoOro,Available,GBP,32100.0,38308.14,41360.85,6120449.220000001
£,Luminor Due,https://www.panerai.com/gb/en/collections/watch-collection/luminor-due/pam01181-luminor-due-luna-goldtech-madreperla.html,PAM01181,18500,2025,https://www.panerai.com/content/dam/rcq/pan/vL/qo/sj/4J/y0/qc/s7/1S/Xz/2T/Ow/vLqosj4Jy0qcs71SXz2TOw.png,UK,PANERAI,Luminor Due Luna Goldtech™ Madreperla ,Available,GBP,18500.0,22077.9,23837.25,3527361.7
£,Luminor Due,https://www.panerai.com/gb/en/collections/watch-collection/luminor-due/pam01504-luminor-due-luna-tuttooro.html,PAM01504,34600,2025,https://www.panerai.com/content/dam/rcq/pan/_d/1p/UX/qj/lU/eJ/ue/jn/Xb/m-/ZQ/_d1pUXqjlUeJuejnXbm-ZQ.png,UK,PANERAI,Luminor Due Luna TuttoOro,Available,GBP,34600.0,41291.64,44582.1,6597119.720000001
£,Luminor Due,https://www.panerai.com/gb/en/collections/watch-collection/luminor-due/pam01423-luminor-due-yellow-gold.html,PAM01423,18500,2025,https://www.panerai.com/content/dam/rcq/pan/KI/M4/1D/HS/gk/WB/Vm/dk/0q/da/UQ/KIM41DHSgkWBVmdk0qdaUQ.png,UK,PANERAI,Luminor Due Yellow Gold,Available,GBP,18500.0,22077.9,23837.25,3527361.7
£,Luminor Due,https://www.panerai.com/gb/en/collections/watch-collection/luminor-due/pam01336-luminor-due-goldtech.html,PAM01336,18500,2025,https://www.panerai.com/content/dam/rcq/pan/jN/B7/YZ/CE/VE/CY/4u/uI/a2/3A/0w/jNB7YZCEVECY4uuIa23A0w.png,UK,PANERAI,Luminor Due Goldtech™,Available,GBP,18500.0,22077.9,23837.25,3527361.7
