reference,brand,product_url,price,year,currency,image_url,collection,country,name,availability,currency_code,price_USD,price_EUR,price_GBP,price_JPY
PAM01494,PANERAI,https://www.panerai.com/gb/en/collections/watch-collection/luminor-due/pam01494-luminor-due-tuttooro.html,35500.0,2025,£,https://www.panerai.com/content/dam/rcq/pan/zA/EI/E5/AD/QZ/GH/AB/em/Gu/yV/hA/zAEIE5ADQZGHABemGuyVhA.png,Luminor Due,UK,Luminor Due TuttoOro,Out of Stock,GBP,44832.95,43001.15,35500.0,6709791.1
PAM01442,PANERAI,https://www.panerai.com/gb/en/collections/watch-collection/luminor-due/pam01442-luminor-due-tuttooro.html,35500.0,2025,£,https://www.panerai.com/content/dam/rcq/pan/bO/qc/wN/4t/Tt/CU/Ng/1_/sc/MA/Vw/bOqcwN4tTtCUNg1_scMAVw.png,Luminor Due,UK,Luminor Due TuttoOro,Out of Stock,GBP,44832.95,43001.15,35500.0,6709791.1
PAM01570,PANERAI,https://www.panerai.com/jp/ja/collections/watch-collection/radiomir/pam01570-radiomir-quaranta.html,913000.0,2025,￥,https://www.panerai.com/content/dam/rcq/pan/km/si/mL/Jw/F0/i4/ti/6H/nA/8r/_Q/kmsimLJwF0i4ti6HnA8r_Q.png,Radiomir,Japan,ラジオミール クアランタ,Available,,,,,
PAM01571,PANERAI,https://www.panerai.com/jp/ja/collections/watch-collection/radiomir/pam01571-radiomir-quaranta.html,913000.0,2025,￥,https://www.panerai.com/content/dam/rcq/pan/Ot/NA/-H/39/uE/Kv/rR/oH/H4/S8/hQ/OtNA-H39uEKvrRoHH4S8hQ.png,Radiomir,Japan,ラジオミール クアランタ,Available,,,,,
PAM01572,PANERAI,https://www.panerai.com/jp/ja/collections/watch-collection/radiomir/pam01572-radiomir-quaranta.html,913000.0,2025,￥,https://www.panerai.com/content/dam/rcq/pan/lz/DC/dU/3y/d0/iv/7I/zD/o2/1G/Ow/lzDCdU3yd0iv7IzDo21GOw.png,Radiomir,Japan,ラジオミール クアランタ,Available,,,,,
PAM01573,PANERAI,https://www.panerai.com/jp/ja/collections/watch-collection/radiomir/pam01573-radiomir-quaranta.html,913000.0,2025,￥,https://www.panerai.com/content/dam/rcq/pan/iY/f-/Ui/M1/wU/mo/nm/OC/S1/l_/kA/iYf-UiM1wUmonmOCS1l_kA.png,Radiomir,Japan,ラジオミール クアランタ,Available,,,,,
PAM01385,PANERAI,https://www.panerai.com/jp/ja/collections/watch-collection/radiomir/pam01385-radiomir-officine.html,814000.0,2025,￥,https://www.panerai.com/content/dam/rcq/pan/bc/NG/dJ/yn/8E/S9/WC/7R/lJ/b5/FA/bcNGdJyn8ES9WC7RlJb5FA.png,Radiomir,Japan,ラジオミール オフィチーネ,Out of Stock,,,,,
PAM01384,PANERAI,https://www.panerai.com/jp/ja/collections/watch-collection/radiomir/pam01384-radiomir-officine.html,814000.0,2025,￥,https://www.panerai.com/content/dam/rcq/pan/jM/Vd/8j/GV/v0/mK/Qt/r0/gL/SM/MA/jMVd8jGVv0mKQtr0gLSMMA.png,Radiomir,Japan,ラジオミール オフィチーネ,Available,,,,,
PAM01383,PANERAI,https://www.panerai.com/jp/ja/collections/watch-collection/radiomir/pam01383-radiomir-officine.html,748000.0,2025,￥,https://www.panerai.com/content/dam/rcq/pan/VZ/vB/8C/mR/E0/-8/ZC/8P/mN/A9/Qg/VZvB8CmRE0-8ZC8PmNA9Qg.png,Radiomir,Japan,ラジオミール オフィチーネ,Available,,,,,
PAM01382,PANERAI,https://www.panerai.com/jp/ja/collections/watch-collection/radiomir/pam01382-radiomir-officine.html,748000.0,2025,￥,https://www.panerai.com/content/dam/rcq/pan/Ku/v1/KD/o5/Rb/Gp/9m/Wf/ki/Al/cA/Kuv1KDo5RbGp9mWfkiAlcA.png,Radiomir,Japan,ラジオミール オフィチーネ,Available,,,,,
PAM01334,PANERAI,https://www.panerai.com/jp/ja/collections/watch-collection/radiomir/pam01334-radiomir-tre-giorni.html,1067000.0,2025,￥,https://www.panerai.com/content/dam/rcq/pan/gF/8W/6q/zc/WU/WL/kh/SC/cT/uT/ww/gF8W6qzcWUWLkhSCcTuTww.png,Radiomir,Japan,ラジオミール トレ ジョルニ,Available,,,,,
PAM01335,PANERAI,https://www.panerai.com/jp/ja/collections/watch-collection/radiomir/pam01335-radiomir-tre-giorni.html,1067000.0,2025,￥,https://www.panerai.com/content/dam/rcq/pan/7w/I2/13/Xb/BE/Ga/MS/Z8/Y5/UA/Uw/7wI213XbBEGaMSZ8Y5UAUw.png,Radiomir,Japan,ラジオミール トレ ジョルニ,Available,,,,,
PAM01350,PANERAI,https://www.panerai.com/jp/ja/collections/watch-collection/radiomir/pam01350-radiomir-tre-giorni.html,1067000.0,2025,￥,https://www.panerai.com/content/dam/rcq/pan/mC/bG/Av/li/W0/6q/58/sB/Gm/l_/1w/mCbGAvliW06q58sBGml_1w.png,Radiomir,Japan,ラジオミール トレ ジョルニ,Available,,,,,
PAM01347,PANERAI,https://www.panerai.com/jp/ja/collections/watch-collection/radiomir/pam01347-radiomir-otto-giorni.html,1474000.0,2025,￥,https://www.panerai.com/content/dam/rcq/pan/sq/bR/W6/SN/-E/CF/th/-B/Zw/5b/tA/sqbRW6SN-ECFth-BZw5btA.png,Radiomir,Japan,ラジオミール オット ジョルニ ,Out of Stock,,,,,
PAM01348,PANERAI,https://www.panerai.com/jp/ja/collections/watch-collection/radiomir/pam01348-radiomir-otto-giorni.html,1474000.0,2025,￥,https://www.panerai.com/content/dam/rcq/pan/4-/XO/xe/EC/K0/KB/TY/Ck/p1/Pc/dA/4-XOxeECK0KBTYCkp1PcdA.png,Radiomir,Japan,ラジオミール オット ジョルニ ,Out of Stock,,,,,
PAM01349,PANERAI,https://www.panerai.com/jp/ja/collections/watch-collection/radiomir/pam01349-radiomir-california.html,1859000.0,2025,￥,https://www.panerai.com/content/dam/rcq/pan/Or/cO/lA/rx/8k/-r/vp/Xi/gX/X4/Lg/OrcOlArx8k-rvpXigXX4Lg.png,Radiomir,Japan,ラジオミール カリフォルニア,Out of Stock,,,,,
PAM01643,PANERAI,https://www.panerai.com/jp/ja/collections/watch-collection/radiomir/pam01643-radiomir-8-giorni-eilean.html,7315000.0,2025,￥,https://www.panerai.com/content/dam/rcq/pan/eg/qU/d0/pZ/R9/Ww/SQ/tm/pW/lK/wg/egqUd0pZR9WwSQtmpWlKwg.png,Radiomir,Japan,ラジオミール 8 ジョルニ アイリーン,Out of Stock,,,,,
PAM01284,PANERAI,https://www.panerai.com/jp/ja/collections/watch-collection/radiomir/pam01284-radiomir-tourbillon-gmt-bronzo.html,25355000.0,2025,￥,https://www.panerai.com/content/dam/rcq/pan/9K/Y5/0m/Wz/80/ix/UJ/aO/96/Jt/RQ/9KY50mWz80ixUJaO96JtRQ.png,Radiomir,Japan,ラジオミール トゥールビヨン GMT ブロンゾ,Out of Stock,,,,,
PAM00760,PANERAI,https://www.panerai.com/jp/ja/collections/watch-collection/radiomir/pam00760-radiomir-bronzo.html,2816000.0,2025,￥,https://www.panerai.com/content/dam/rcq/pan/23/44/86/4/2344864.png,Radiomir,Japan,ラジオミール ブロンゾ,Out of Stock,,,,,
PAM01026,PANERAI,https://www.panerai.com/jp/ja/collections/watch-collection/radiomir/pam01026-radiomir-quaranta-goldtech.html,2739000.0,2025,￥,https://www.panerai.com/content/dam/rcq/pan/Y3/Ss/Mi/Bi/wk/-O/Lv/Y5/uN/5d/Kw/Y3SsMiBiwk-OLvY5uN5dKw.png,Radiomir,Japan,ラジオミール クアランタ ゴールドテック™,Available,,,,,
PAM01437,PANERAI,https://www.panerai.com/jp/ja/collections/watch-collection/radiomir/pam01437-radiomir-quaranta-yellow-gold.html,2739000.0,2025,￥,https://www.panerai.com/content/dam/rcq/pan/g5/cn/Xo/v8/vE/CP/Dz/ME/gY/Ge/cQ/g5cnXov8vECPDzMEgYGecQ.png,Radiomir,Japan,ラジオミール クアランタ イエローゴールド,Available,,,,,
PAM01364,PANERAI,https://www.panerai.com/jp/ja/collections/watch-collection/radiomir/pam01364-radiomir-annual-calendar-platinumtech.html,8800000.0,2025,￥,https://www.panerai.com/content/dam/rcq/pan/nN/44/E4/4V/K0/OU/KX/iq/Yn/WM/tw/nN44E44VK0OUKXiqYnWMtw.png,Radiomir,Japan,ラジオミール アニュアルカレンダー プラチナテック™,Out of Stock,,,,,
PAM01453,PANERAI,https://www.panerai.com/jp/ja/collections/watch-collection/radiomir/pam01453-radiomir-perpetual-calendar-gmt-goldtech.html,7458000.0,2025,￥,https://www.panerai.com/content/dam/rcq/pan/My/We/PY/oA/Tp/Oa/kB/sg/ji/dh/iw/MyWePYoATpOakBsgjidhiw.png,Radiomir,Japan,ラジオミール パーペチュアルカレンダー GMT ゴールドテック™,Out of Stock,,,,,
PAM01623,PANERAI,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam01623-luminor-base-logo.html,847000.0,2025,￥,https://www.panerai.com/content/dam/rcq/pan/mc/zJ/or/Ov/Rc/aM/aT/bm/8A/yR/4Q/mczJorOvRcaMaTbm8AyR4Q.png,Luminor,Japan,ルミノール ベース ロゴ,Available,,,,,
PAM01087,PANERAI,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam01087-luminor-base-logo.html,847000.0,2025,￥,https://www.panerai.com/content/dam/rcq/pan/ly/Km/5Y/vf/ZE/Cs/Sd/0o/pV/X4/nA/lyKm5YvfZECsSd0opVX4nA.png,Luminor,Japan,ルミノール ベース ロゴ,Available,,,,,
PAM01086,PANERAI,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam01086-luminor-base-logo.html,847000.0,2025,￥,https://www.panerai.com/content/dam/rcq/pan/eO/-Y/kP/44/So/Ki/ps/Ho/yr/yZ/ow/eO-YkP44SoKipsHoyryZow.png,Luminor,Japan,ルミノール ベース ロゴ,Available,,,,,
PAM01084,PANERAI,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam01084-luminor-logo.html,924000.0,2025,￥,https://www.panerai.com/content/dam/rcq/pan/20/83/65/0/2083650.png,Luminor,Japan,ルミノール ロゴ,Available,,,,,
PAM01085,PANERAI,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam01085-luminor-logo.html,924000.0,2025,￥,https://www.panerai.com/content/dam/rcq/pan/20/61/23/0/2061230.png,Luminor,Japan,Luminor Logo ,Available,,,,,
PAM01624,PANERAI,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam01624-luminor-logo.html,924000.0,2025,￥,https://www.panerai.com/content/dam/rcq/pan/RP/Oi/dq/A6/SZ/yy/aM/v3/sX/4-/9w/RPOidqA6SZyyaMv3sX4-9w.png,Luminor,Japan,ルミノール ロゴ,Available,,,,,
PAM01628,PANERAI,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam01628-luminor-tre-giorni.html,1584000.0,2025,￥,https://www.panerai.com/content/dam/rcq/pan/Hk/Ga/VG/Yo/Tk/KS/Jy/rN/sE/Nq/_Q/HkGaVGYoTkKSJyrNsENq_Q.png,Luminor,Japan,ルミノール トレ ジョルニ,Available,,,,,
PAM00914,PANERAI,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam00914-luminor-8-giorni.html,1067000.0,2025,￥,https://www.panerai.com/content/dam/rcq/pan/19/76/97/9/1976979.png,Luminor,Japan,ルミノール ベース,Available,,,,,
PAM00915,PANERAI,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam00915-luminor-8-giorni.html,1144000.0,2025,￥,https://www.panerai.com/content/dam/rcq/pan/19/76/97/7/1976977.png,Luminor,Japan,ルミノール ベース,Available,,,,,
PAM01655,PANERAI,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam01655-luminor-destro-otto-giorni.html,1221000.0,2025,￥,https://www.panerai.com/content/dam/rcq/pan/O8/G5/Gh/c9/Rx/-F/WM/TF/KB/r1/wQ/O8G5Ghc9Rx-FWMTFKBr1wQ.png,Luminor,Japan,ルミノール デストロ オット ジョルニ,Available,,,,,
PAM00422,PANERAI,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam00422-luminor-marina.html,1705000.0,2025,￥,https://www.panerai.com/content/dam/rcq/pan/79/27/56/792756.png,Luminor,Japan,ルミノール マリーナ,Available,,,,,
PAM01371,PANERAI,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam01371-luminor-quaranta.html,1177000.0,2025,￥,https://www.panerai.com/content/dam/rcq/pan/22/37/63/3/2237633.png,Luminor,Japan,ルミノール クアランタ,Available,,,,,
PAM01370,PANERAI,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam01370-luminor-quaranta.html,1177000.0,2025,￥,https://www.panerai.com/content/dam/rcq/pan/22/37/39/8/2237398.png,Luminor,Japan,ルミノール クアランタ,Available,,,,,
PAM01372,PANERAI,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam01372-luminor-quaranta.html,1177000.0,2025,￥,https://www.panerai.com/content/dam/rcq/pan/22/37/63/4/2237634.png,Luminor,Japan,ルミノール クアランタ,Available,,,,,
PAM01408,PANERAI,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam01408-luminor-quaranta-steel-dlc-luna-rossa.html,1397000.0,2025,￥,https://www.panerai.com/content/dam/rcq/pan/UQ/Ak/CS/b6/7k/6a/A4/va/FF/7t/WQ/UQAkCSb67k6aA4vaFF7tWQ.png,Luminor,Japan,ルミノール クアランタ スティール DLC ルナ・ロッサ,Available,,,,,
PAM01526,PANERAI,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam01526-luminor-quaranta-carbotech.html,2002000.0,2025,￥,https://www.panerai.com/content/dam/rcq/pan/N4/Nf/LG/Uz/Qr/aO/YK/-9/th/IN/TQ/N4NfLGUzQraOYK-9thINTQ.png,Luminor,Japan,ルミノール クアランタ カーボテック™,Out of Stock,,,,,
PAM01314,PANERAI,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam01314-luminor-marina.html,1320000.0,2025,￥,https://www.panerai.com/content/dam/rcq/pan/20/66/83/2/2066832.png,Luminor,Japan,ルミノール マリーナ,Available,,,,,
PAM01313,PANERAI,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam01313-luminor-marina.html,1320000.0,2025,￥,https://www.panerai.com/content/dam/rcq/pan/20/50/94/8/2050948.png,Luminor,Japan,ルミノール マリーナ,Available,,,,,
PAM01312,PANERAI,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam01312-luminor-marina.html,1320000.0,2025,￥,https://www.panerai.com/content/dam/rcq/pan/13/33/02/4/1333024.png,Luminor,Japan,ルミノール マリーナ,Available,,,,,
PAM01157,PANERAI,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam01157-luminor-marina-blu-profondo.html,1430000.0,2025,￥,https://www.panerai.com/content/dam/rcq/pan/R-/Ap/va/Qh/qU/uK/cE/iQ/Og/Ny/qA/R-ApvaQhqUuKcEiQOgNyqA.png,Luminor,Japan,ルミノール マリーナ Blu Profondo,Available,,,,,
PAM01356,PANERAI,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam01356-luminor-marina-verde-smeraldo.html,1430000.0,2025,￥,https://www.panerai.com/content/dam/rcq/pan/xs/L0/lh/NQ/Q0/W5/d0/cN/sD/l9/gA/xsL0lhNQQ0W5d0cNsDl9gA.png,Luminor,Japan,ルミノール マリーナ  Verde Smeraldo,Out of Stock,,,,,
PAM01358,PANERAI,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam01358-luminor-marina-grigio-roccia.html,1430000.0,2025,￥,https://www.panerai.com/content/dam/rcq/pan/2r/qU/Pf/R3/7U/6K/mv/An/Xj/50/4Q/2rqUPfR37U6KmvAnXj504Q.png,Luminor,Japan,ルミノール マリーナ Grigio Roccia,Available,,,,,
PAM01564,PANERAI,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam01564-luminor-marina.html,1441000.0,2025,￥,https://www.panerai.com/content/dam/rcq/pan/m0/3l/oJ/Ur/xU/WL/8v/Sx/xI/OT/pg/m03loJUrxUWL8vSxxIOTpg.png,Luminor,Japan,ルミノール マリーナ,Out of Stock,,,,,
PAM01316,PANERAI,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam01316-luminor-marina.html,1441000.0,2025,￥,https://www.panerai.com/content/dam/rcq/pan/20/67/63/6/2067636.png,Luminor,Japan,Luminor Marina,Available,,,,,
PAM01562,PANERAI,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam01562-luminor-marina.html,1441000.0,2025,￥,https://www.panerai.com/content/dam/rcq/pan/ir/1O/R1/R_/r0/mp/KS/la/o1/Xf/zw/ir1OR1R_r0mpKSlao1Xfzw.png,Luminor,Japan,ルミノール マリーナ,Out of Stock,,,,,
PAM01412,PANERAI,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam01412-luminor-marina-navy-seals.html,1485000.0,2025,￥,https://www.panerai.com/content/dam/rcq/pan/qP/1R/cN/9g/ak/yg/8r/VG/Fa/UT/Iw/qP1RcN9gakyg8rVGFaUTIw.png,Luminor,Japan,ルミノール マリーナ ネイビーシールズ,Out of Stock,,,,,
PAM02661,PANERAI,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam02661-luminor-marina-carbotech.html,2244000.0,2025,￥,https://www.panerai.com/content/dam/rcq/pan/EO/eS/-u/5M/rE/m5/DR/uq/SJ/ji/7g/EOeS-u5MrEm5DRuqSJji7g.png,Luminor,Japan,ルミノール マリーナ カーボテック™,Available,,,,,
PAM02662,PANERAI,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam02662-luminor-marina-tuttogrigio.html,2464000.0,2025,￥,https://www.panerai.com/content/dam/rcq/pan/yy/cr/9q/UF/8E/i4/Xp/AT/OQ/_Q/Qw/yycr9qUF8Ei4XpATOQ_QQw.png,Luminor,Japan,ルミノール マリーナ トゥットグリージョ,Available,,,,,
PAM01112,PANERAI,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam01112-luminor-marina-goldtech.html,4048000.0,2025,￥,https://www.panerai.com/content/dam/rcq/pan/20/35/33/2/2035332.png,Luminor,Japan,Luminor Marina Goldtech™ ,Available,,,,,
PAM01365,PANERAI,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam01365-luminor-quaranta-bitempo.html,1386000.0,2025,￥,https://www.panerai.com/content/dam/rcq/pan/uG/0I/iH/F2/xE/iG/8V/Vk/z4/Lv/Ig/uG0IiHF2xEiG8VVkz4LvIg.png,Luminor,Japan,ルミノール クアランタ BiTempo,Available,,,,,
PAM01367,PANERAI,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam01367-luminor-quaranta-bitempo.html,1386000.0,2025,￥,https://www.panerai.com/content/dam/rcq/pan/CT/n-/6W/SU/ok/CC/Wq/YS/6M/km/gQ/CTn-6WSUokCCWqYS6MkmgQ.png,Luminor,Japan,ルミノール クアランタ BiTempo,Available,,,,,
PAM01404,PANERAI,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam01404-luminor-quaranta-bitempo-luna-rossa.html,1452000.0,2025,￥,https://www.panerai.com/content/dam/rcq/pan/i7/zz/dP/TF/Kk/6Y/YC/D8/K6/wz/xQ/i7zzdPTFKk6YYCD8K6wzxQ.png,Luminor,Japan,ルミノール クアランタ ルナ・ロッサ BiTempo,Out of Stock,,,,,
PAM01640,PANERAI,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam01640-luminor-quaranta-bitempo.html,1485000.0,2025,￥,https://www.panerai.com/content/dam/rcq/pan/8G/1V/mN/s5/Tj/2E/r0/-R/p2/Tt/0A/8G1VmNs5Tj2Er0-Rp2Tt0A.png,Luminor,Japan,ルミノール クアランタ BiTempo,Available,,,,,
PAM01641,PANERAI,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam01641-luminor-quaranta-bitempo-goldtech.html,3839000.0,2025,￥,https://www.panerai.com/content/dam/rcq/pan/c1/qc/KI/QE/RB/uk/hB/wg/mT/GE/4g/c1qcKIQERBukhBwgmTGE4g.png,Luminor,Japan,ルミノール クアランタ BiTempo ゴールドテック™,Out of Stock,,,,,
PAM01360,PANERAI,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam01360-luminor-bitempo-power-reserve.html,1606000.0,2025,￥,https://www.panerai.com/content/dam/rcq/pan/OJ/1e/ma/oI/EU/ex/4m/Es/3I/a1/ow/OJ1emaoIEUex4mEs3Ia1ow.png,Luminor,Japan,Luminor BiTempo Power Reserve,Available,,,,,
PAM01361,PANERAI,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam01361-luminor-bitempo-power-reserve.html,1606000.0,2025,￥,https://www.panerai.com/content/dam/rcq/pan/aM/zj/RO/N0/6k/Sl/Pw/jL/Cm/ro/kg/aMzjRON06kSlPwjLCmrokg.png,Luminor,Japan,Luminor BiTempo Power Reserve,Available,,,,,
PAM01441,PANERAI,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam01441-luminor-gmt.html,2255000.0,2025,￥,https://www.panerai.com/content/dam/rcq/pan/17/12/33/1/1712331.png,Luminor,Japan,ルミノール GMT,Available,,,,,
PAM01674,PANERAI,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam01674-luminor-gmt-power-reserve-ceramica.html,2893000.0,2025,￥,https://www.panerai.com/content/dam/rcq/pan/MC/aC/kK/6t/TR/SO/eX/tG/o5/BN/Hg/MCaCkK6tTRSOeXtGo5BNHg.png,Luminor,Japan,ルミノール GMT パワーリザーブ チェラミカ,Out of Stock,,,,,
PAM01218,PANERAI,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam01218-luminor-chrono.html,1518000.0,2025,￥,https://www.panerai.com/content/dam/rcq/pan/21/48/54/1/2148541.png,Luminor,Japan,ルミノール クロノ,Available,,,,,
PAM01109,PANERAI,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam01109-luminor-chrono.html,1518000.0,2025,￥,https://www.panerai.com/content/dam/rcq/pan/21/48/44/8/2148448.png,Luminor,Japan,ルミノール クロノ,Available,,,,,
PAM01110,PANERAI,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam01110-luminor-chrono.html,1628000.0,2025,￥,https://www.panerai.com/content/dam/rcq/pan/21/48/47/5/2148475.png,Luminor,Japan,ルミノール クロノ,Available,,,,,
PAM01548,PANERAI,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam01548-luminor-chrono.html,1628000.0,2025,￥,https://www.panerai.com/content/dam/rcq/pan/KN/yQ/HT/7X/8E/mk/Jn/fc/ZC/aV/Ig/KNyQHT7X8EmkJnfcZCaVIg.png,Luminor,Japan,ルミノール クロノ,Available,,,,,
PAM01219,PANERAI,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam01219-luminor-chrono-carbotech.html,2508000.0,2025,￥,https://www.panerai.com/content/dam/rcq/pan/cd/oK/fQ/Qt/SU/et/Rb/ak/AV/Fk/TA/cdoKfQQtSUetRbakAVFkTA.png,Luminor,Japan,ルミノール クロノ カーボテック™,Available,,,,,
PAM01111,PANERAI,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam01111-luminor-chrono-goldtech.html,4444000.0,2025,￥,https://www.panerai.com/content/dam/rcq/pan/21/48/50/1/2148501.png,Luminor,Japan,Luminor Chrono Goldtech™,Available,,,,,
PAM01409,PANERAI,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam01409-luminor-chrono-navy-seals.html,1661000.0,2025,￥,https://www.panerai.com/content/dam/rcq/pan/gE/0n/MZ/Ma/9k/Op/N-/8F/mc/nf/DQ/gE0nMZMa9kOpN-8FmcnfDQ.png,Luminor,Japan,ルミノール クロノ ネイビーシールズ  ,Out of Stock,,,,,
PAM01419,PANERAI,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam01419-luminor-chrono-carbotech-navy-seals.html,2695000.0,2025,￥,https://www.panerai.com/content/dam/rcq/pan/Sm/IC/8D/Fv/HU/qL/NG/kj/Mg/F8/8g/SmIC8DFvHUqLNGkjMgF88g.png,Luminor,Japan,ルミノール クロノ カーボテック™ ネイビーシールズ,Out of Stock,,,,,
PAM01482,PANERAI,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam01482-luminor-dieci-giorni-gmt.html,2299000.0,2025,￥,https://www.panerai.com/content/dam/rcq/pan/MT/BC/lK/ZB/Tv/GJ/d8/UV/Nx/2S/Bw/MTBClKZBTvGJd8UVNx2SBw.png,Luminor,Japan,ルミノール ディエチ ジョルニ GMT,Out of Stock,,,,,
PAM01483,PANERAI,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam01483-luminor-dieci-giorni-gmt-ceramica.html,2948000.0,2025,￥,https://www.panerai.com/content/dam/rcq/pan/DZ/dw/-j/Qb/SQ/6U/2X/HX/LA/S_/dg/DZdw-jQbSQ6U2XHXLAS_dg.png,Luminor,Japan,パネライ ルミノール ディエチ ジョルニ GMT チェラミカ,Out of Stock,,,,,
PAM00742,PANERAI,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam00742-luminor-perpetual-calendar-gmt-goldtech.html,7755000.0,2025,￥,https://www.panerai.com/content/dam/rcq/pan/21/48/57/9/2148579.png,Luminor,Japan,Luminor Perpetual Calendar GMT Goldtech™ ,Out of Stock,,,,,
PAM00715,PANERAI,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam00715-luminor-perpetual-calendar-gmt-platinumtech.html,10747000.0,2025,￥,https://www.panerai.com/content/dam/rcq/pan/21/64/65/8/2164658.png,Luminor,Japan,Luminor Perpetual Calendar GMT Platinumtech™,Out of Stock,,,,,
PAM01688,PANERAI,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam01688-luminor-perpetual-calendar-goldtech.html,7909000.0,2025,￥,https://www.panerai.com/content/dam/rcq/pan/jn/Ma/k1/Ej/TF/Od/9e/BI/Oo/Jx/ww/jnMak1EjTFOd9eBIOoJxww.png,Luminor,Japan,Luminor Perpetual Calendar Goldtech™,Out of Stock,,,,,
PAM00670,PANERAI,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam00670-luminor-equation-of-time-gmt-titanio.html,3630000.0,2025,￥,https://www.panerai.com/content/dam/rcq/pan/14/08/20/0/1408200.png,Luminor,Japan,Luminor Equation of Time GMT Titanio,Available,,,,,
PAM01060,PANERAI,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam01060-luminor-tourbillon-gmt.html,28193000.0,2025,￥,https://www.panerai.com/content/dam/rcq/pan/21/64/94/7/2164947.png,Luminor,Japan,ルミノール トゥールビヨン GMT ゴールドテック™,Out of Stock,,,,,
PAM00920,PANERAI,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam00920-luminor-tourbillon-moon-phases-equation-of-time-gmt--la.html,40271000.0,2025,￥,https://www.panerai.com/content/dam/rcq/pan/16/49/88/2/1649882.png,Luminor,Japan,Luminor Tourbillon Moon Phases Equation of Time GMT - L’Astronomo,Out of Stock,,,,,
PAM01565,PANERAI,https://www.panerai.com/jp/ja/collections/watch-collection/submersible/pam01565-submersible-luna-rossa.html,1705000.0,2025,￥,https://www.panerai.com/content/dam/rcq/pan/eF/U8/Cs/i-/Rm/iU/J8/g-/RV/zu/FQ/eFU8Csi-RmiUJ8g-RVzuFQ.png,Submersible,Japan,サブマーシブル ルナ・ロッサ,Available,,,,,
PAM01579,PANERAI,https://www.panerai.com/jp/ja/collections/watch-collection/submersible/pam01579-submersible-luna-rossa.html,1661000.0,2025,￥,https://www.panerai.com/content/dam/rcq/pan/s3/TK/qr/fW/Qd/S3/Ae/7p/RH/lM/0A/s3TKqrfWQdS3Ae7pRHlM0A.png,Submersible,Japan,サブマーシブル ルナ・ロッサ,Out of Stock,,,,,
